Date,01,26,27,28,35,41,42,43,45,46,47,60,63,64,77,81,86,16,20,65,71,13,49,24,52,23,38,03,00,68,70
2020-02-01,0.0,,,0.0,,0.0,,0.0,0,0.0,1108.44406,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-03-01,0.0,,,,,0.0,,0.0,0,0.0,1122.50963,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,
2020-04-01,0.0,,,0.0,,0.0,,0.0,0,0.0,1140.90307,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,
2020-05-01,0.0,,,0.0,0.0,0.0,,0.0,0,0.0,1157.13258,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0037,,,,,,,,,,
2020-06-01,0.0,,,0.0,0.0,0.0,,0.0,0,0.0,1173.90307,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,
2020-07-01,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,
2020-08-01,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-09-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-10-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-11-01,0.0,0.0,4799.44271,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-12-01,0.0,0.0,5037.52278,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52196.16007,,,,,,,,,,,,,,
2021-02-01,0.0,0.0,,,872.91995,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,51414.23383,,,,,0.0,0.0,,,,,,,,
2021-03-01,0.0,0.0,,0.0,809.08237,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,,51391.8664,,,,,0.0,0.0,,,,,,,,
2021-04-01,0.0,0.0,,,797.28023,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50555.78291,,,,,0.0,0.0,,,,,,,,
2021-05-01,0.0,0.0,,0.0,809.0407,0.0,0.0,,0,0.0,0.0,,0.0,0.0,0.0,0.0,51522.18845,,,,,0.0,0.0,,,,,,,,
2021-06-01,0.0,0.0,,0.0,819.39155,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,15225.57534,0.0,51207.55672,,,,,0.0,0.0,,,,,,,,
2021-07-01,0.0,0.0,,0.0,183.71403,0.0,0.0,,0,0.0,0.0,,0.0,0.0,0.0,0.0,50626.66088,,,,,0.0,0.0,,,,,,,,
2021-08-01,0.0,0.0,,0.0,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,0.0,50562.53476,,,,,0.0,0.0,,,,,,,,
2021-09-01,0.0,0.0,,0.0,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,0.0,49872.42521,,,,,0.0,0.0,,,,,,,,
2021-10-01,0.0,,,,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,0.0,48515.26356,,,,,0.0,0.0,,,,,,,,
2021-11-01,0.0,,,0.0,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,0.0,48416.35118,,,,,0.0,0.0,,,,,,,,
2021-12-01,0.0,,,0.0,,0.0,0.0,,0,0.0,0.0,,0.0,0.0,,0.0,49886.28569,,,,,0.0,0.0,0.0,,,,,,,
2022-01-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,,0.0,47827.82154,,,,,0.0,,,,,,,,,
2022-02-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,,0.0,50592.31252,,,,,0.0,,,,,,,,,
2022-03-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,,0.0,52296.90979,,,,,0.0,,,0.0,,,,,,
2022-06-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,30058.11369,,,0.0,,0.0,,,,,,,,,
2022-07-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,29883.06846,,,,,0.0,,,,,,,,,
2022-08-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,36761.89713,,,,,0.0,,,,,,,,,
2022-09-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,36903.87976,,,,,0.0,,,,,,,,,
2022-10-01,0.0,,,0.0,,0.0,0.0,0.0,0,0.0,36.36273,,,0.0,,0.0,36524.0092,,,,,0.0,,,,,,,,,
2022-11-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,35475.98216,,,,,0.0,,,,,,,,,
2022-12-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,0.0,33497.12525,,,,,0.0,,,,,,,,,
2023-01-01,0.0,,,,,0.0,0.0,0.0,0,0.0,,,,0.0,,0.0,30034.33209,,,,,,0.0,,,,0.0,,,,
2023-02-01,0.0,,,,,0.0,0.0,0.0,0,0.0,,,,0.0,,0.0,28813.18095,,,,,,0.0,,,,0.0,,,,
2023-03-01,0.0,,,,,0.0,0.0,0.0,0,0.0,,,,0.0,,0.0,28260.49785,,,,,,0.0,,,,0.0,,,,
2023-04-01,0.0,,,,,0.0,0.0,0.0,0,7518.79837,,,,0.0,,,25490.04954,,,,,,0.0,,,0.0,0.0,,,,
2023-05-01,0.0,,,,,0.0,0.0,0.0,0,7659.43596,0.0,,,0.0,,,26107.57163,,,,,,0.0,,,0.0,0.0,0.0,,,
2023-06-01,0.0,,,,,0.0,0.0,0.0,0,7458.30126,0.0,,,0.0,,,23658.28298,,,,,,0.0,,,0.0,0.0,0.0,,,
2023-07-01,0.0,,,,,0.0,0.0,0.0,0,7594.01591,0.0,,,0.0,,,16113.62089,,,,,,0.0,,,0.0,0.0,0.0,,,
2023-08-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,,11066.85461,,,,,,0.0,,,0.0,0.0,0.0,0.0,,
2023-09-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,,8918.92452,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,
2023-10-01,0.0,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,
2023-11-01,7723.13288,,,,,82891.10818,0.0,0.0,0,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,
2023-12-01,7717.54794,,,,,81782.11351,0.0,0.0,0,514.08419,0.0,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,0.0,7008.61057,
2024-01-01,7723.13288,,,,,81148.36046,0.0,0.0,0,514.08419,0.0,,,0.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,9079.74043,
2024-02-01,6919.11884,,,,,80429.75008,0.0,0.0,0,514.08419,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,9091.65161,
2024-03-01,4983.19267,,,,,79141.61272,0.0,0.0,0,514.08419,0.0,,,9048.23131,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,5010.79783,
2024-04-01,,,,,,0.0,15837.97553,0.0,0,514.08419,7243.72814,,,8721.81678,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,63072.5899,0.0
2024-05-01,0.0,,,,,0.0,15876.94153,0.0,0,11731.25705,7261.3525,,,8813.79945,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,63806.87248,
2024-06-01,0.0,,,,,0.0,15693.98791,0.0,0,11967.90085,6444.81834,,,9156.98695,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,65163.44873,
